movie_ID,keywords
562,"husband wife relationship, based on novel or book, s.w.a.t., fbi, christmas party, vault, heist, murder, shootout, los angeles, california, terrorism, one man army, explosion, police officer, hostage negotiator, one night, lapd, aggressive, christmas, 1980s, action hero, german, hostages, heist thriller, patrol officer, furious, high octane, euphoric, xmas"
23168,"drug dealer, based on novel or book, ambulance, boston, massachusetts, money laundering, irish-american, bank manager, massachusetts, florist, flower shop, stolen money, hold-up robbery, volunteer, heist, friends, boston garden, shootout, police chase, best friend, bank robbery, car fire, fenway park, criminal gang, desperate, fbi agent, violence"
1541,"robbery, waitress, southern usa, self-defense, highway, housewife, female friendship, arkansas, grand canyon, road trip, thief, sexual harassment, murder, betrayal, on the run, hitchhiker, buddy, desert, attempted rape, wiretapping, neo-western, sexual assault, roadtrip, inspirational, female protagonists, intense, defiant"
1108354,
660982,"high school, teen movie, spin off, pie, ambivalent, sexual references"
1244361,
242,"daughter, new york city, helicopter, assassination, italian american, italy, gangster, christianity, vatican, pope, confession, symbolism, revenge, organized crime, mafia, lawyer, catholic church, aggressive, audacious"
1248753,"ride-share, child abduction"
9339,"dying and death, regret, workaholic, heart attack, architect, liposuction, time travel, remote control, obesity, hospital, wedding, dog, second chance, fatherhood, alternative reality, time jump"
1592,"chicago, illinois, child abuse, corruption, based on novel or book, court case, court, psychopath, bishop, manipulation, pornographic video, lawyer, whodunit, psychiatrist, mental illness, murder trial, altar boy, legal drama, legal thriller"
94348,"based on novel or book, pain, prequel, torture, detroit, michigan, psychotic, childhood friends, pregnant wife, police psychologist, multiple murder, contract killer, homicide detective, ex military, sadistic psychopath, twisted, personal, married with children, suspense thriller, paralyzing drug"
608,"new york city, space marine, saving the world, flying saucer, undercover, secret identity, superhero, deportation, illegal immigration, new identity, firearm, light, based on comic, alien, buddy cop, fictional government agency, unassuming, amused"
340382,based on manga
10545,"dance, paris, france, based on novel or book, judge, sword, obsession, mockery, ugliness, cathedral, villain, musical, fool, bell, religion, orphan, army captain, festival, angry mob, notre dame cathedral, witch hunt, 15th century"
36647,"martial arts, hero, vampire, superhero, supernatural, based on comic, rivalry, vampire hunter (slayer), sword fight, revenge, tragic hero, one man army, martial arts master, scientist, super power, blade, taunting, secret headquarters, escapade, deadly, master warrior, urban gothic, good versus evil"
39323,"precognition, alien, prequel, based on manga, destruction of planet, genocide, anime, future vision, home planet"
426063,"cold, based on novel or book, vampire, necrophilia, eroticism, possession, würzburg, remake, gothic horror, desire, plague, 19th century, dread, drinking blood, supernatural horror, period piece, 1830s"
5123,"new york city, love of one's life, guitar, composer, loss of loved one, love at first sight, orphanage, lie, forbidden love, child prodigy, motherly love, woman director, rhapsody"
1119106,
26123,"high school, teen comedy, teenage sexuality, virginity, ambivalent"
857598,
995803,low budget
998846,"biography, addiction, based on true story, alcoholism, mental illness, singer-songwriter, substance abuse, 1980s, 1990s, alcohol problems, 2000s, soul music, 2010s"
372921,softcore
2649,"suicide, sibling relationship, san francisco, california, birthday, gun, key, manipulation, restaurant, danger of life, birthday party, game, millionaire, surprising, trapped in an elevator, birthday present, investment banker, puzzlement"
1236419,"musical, biography, coming of age, live action and animation, lego, music documentary, experimental documentary, animated documentary, biopic"
340666,"based on novel or book, cheating, parent child relationship, hostage, insomnia, flashback, revenge, murder, cancer, writer, overbearing mother, art, novelist, ex-husband ex-wife relationship, carjacking, story within the story, sexual assault, abortion, art exhibition, ambiguity, ambiguous, ambivalent"
1302017,"threesome, lesbian, girls love, sexy, lgbtq"
665,"epic, governor, middle east, based on novel or book, roman empire, politics, christianity, jew persecution, jewish life, roman, miracle, jerusalem, prince, chariot race, leprosy, redemption, religious conversion, ancient rome, gay interest, love, friends, remake, revenge, judaism, religion, historical fiction, period drama, dungeon, galley, hatred, sheikh, sea battle, jewish family, galley slave, childhood sweetheart, salvation, 1st century, jesus christ, false imprisonment, judea, subjugated people, awestruck"
1924,"galaxy, journalist, saving the world, secret identity, crime fighter, superhero, nuclear missile, based on comic, destruction of planet, criminal, sabotage, super power, north pole, midwest, newspaper office, superhuman strength, aftercreditsstinger, save the day, evil genius, rural life"
616820,"mask, sadism, radio station, psychopath, homicide, insanity, trauma, halloween, forbidden love, babysitter, illinois, bullying, sequel, halloween party, rampage, serial killer, slasher, accidental death, multiple stabbings, motorcycle, stabbing, sewer, evil, death of son, reboot, homeless man, mentor protégé relationship, autumn, halloween costume, grieving father, memoir, murder spree, human monster, death of a child, doomed romance, sadistic killer, grandmother granddaughter relationship, masked killer, junkyard, holiday horror"
589754,"children's story, the last hero"
41513,"moon, magic, based on comic, blue, vortex, cat and mouse, duringcreditsstinger, live action and animation"
49530,"future, race against time, immortality, bank, dystopia, time, love, on the run, class differences, biting, cops and robbers , aggressive, rich vs poor, in time, antagonistic, defiant, urgent"
820609,"isolation, trauma, grief, female protagonist, home invasion, guilt, death of mother, alien attack, reclusive, aliens"
38055,"prison, fish, saving the world, date, gun, secret identity, superhero, anti hero, dna, mayor, museum, rain, villain, one-sided love, anthropomorphism, reporter, super villain, duringcreditsstinger, alien baby, stronger villain, invincible"
55580,"infidelity, italian, fetish, orgy, housewife, sexual fantasy, secretary, undressing, masturbation, threesome, softcore, exhibitionism, telephone sex, erotic movie"
698508,"california, rape, prayer, love at first sight, gold rush, evangelical christianity, incest, self-doubt, misogyny, brothel madam, 19th century, self reflection, child prostitution, child selling, misandry, christian film, christian faith, biblical, 1850s, hosea, romantic, appreciative, awestruck, comforting, compassionate"
1598,"prison, small town, child abuse, rape, houseboat, cigar smoking, remake, revenge, stalking, lawyer, psychological thriller, fear, rebellious daughter, rapist, private detective, killing a dog, threat to family, family terrorized"
15789,"parent child relationship, pop singer, musical, road trip, celebrity, first love, cross country trip, father son relationship"
1094556,"superhero, sitcom, superhero family"
34016,"airport, ex-boyfriend, ex-girlfriend, sarcasm, pilot, romantic comedy, birthday party, ice hockey, dating, falling in love, insecurity, airport security, rating, group of friends, opposites attract, unlikely lovers, twenty something, low self esteem, duringcreditsstinger, eccentric family, pittsburgh, pennsylvania, family disapproval, air show, jet pilot, party planner, hot girl, pittsburgh penguins, gorgeous blonde, ex-girlfriend comes back, romantic, dating advice, meeting the parents"
15590,"prince, bride, sequel, royalty, wedding, woman director"
13461,"adolescence, rape, parent child relationship, teenage sexuality"
624860,"future, man vs machine, underground world, artificial intelligence (a.i.), computer, virtual reality, prophecy, dystopia, cyberpunk, aftercreditsstinger, dream world, woman director, philosophical, gnosticism, grand, romantic, sincere"
23398,"chipmunk, aftercreditsstinger, duringcreditsstinger, woman director, live action and animation"
481871,softcore
324558,"pornography, interview, filmmaking, adult filmmaking"
6977,"vietnam veteran, sheriff, trailer park, based on novel or book, hitman, psychopath, drug trafficking, texas, motel, usa–mexico border, drug cartel, fate, desert, modern-day western, neo-western, tracking device, cold blooded killer, motel room, cartel, neo-noir, 1980s, mexican cartel, drug deal, coin toss, human nature, captive bolt gun, western noir, horror western, faithful adaptation, brisk"
12230,"london, england, villain, puppy, dog, dalmatian, female villain, pets, playful"
297762,"island, hero, strong woman, world war i, empowerment, superhero, feminism, greek mythology, based on comic, female protagonist, period drama, super power, heroine, woman director, female empowerment, 1910s, dc extended universe (dceu)"
1547,"small town, california, street gang, parent child relationship, vampire, boardwalk, gay interest, single, murder, amusement park, blood sucking, seaside town, pets, 1980s, brother brother relationship, vampires, beach town, gay subtext"
